persona_id,honest-humility,emotionality,extraversion,agreeableness,conscientiousness,openness to experience,altruism
24399ee4-4724-4641-85ff-10a28a0e900e,3.25,2.75,3.75,3.0,4.0,3.0,3.5
34c862c0-2a67-4e7a-aa87-473da2ecba35,3.0,3.333,3.0,2.667,3.5,3.0,3.75
d87f7f3d-6991-4972-9adc-65d57b64807e,3.25,3.25,2.333,3.0,4.0,3.25,4.25
384b7748-e85c-4452-93b0-8fe8189b1548,3.667,3.333,3.0,3.5,4.0,3.0,4.0
280f31de-c5a2-46fa-94da-de103e155959,3.75,3.25,2.0,3.0,3.25,3.333,3.75
85f3568d-f8e7-49e7-98d9-2187c1f983e3,3.5,3.25,3.0,3.5,4.25,3.25,4.0
91f53b68-18e7-45b8-b349-79458ce539f7,3.75,3.25,2.75,3.0,4.0,3.333,4.0
8311b369-9b8a-41c7-ab3f-b6124c7ddcb5,3.75,3.75,3.5,3.75,4.25,3.25,4.0
aa570ab7-56a4-47f8-9538-560052716e75,4.0,3.25,2.333,3.5,4.0,3.0,4.25
0ece3839-5b0c-4d7e-acf6-9ba72f00e4ad,3.5,3.5,3.0,3.25,4.25,3.0,3.75
4fbe2568-85e3-44e7-93c9-2274484e2d74,3.25,3.25,2.0,3.5,3.75,3.25,4.0
f5f116b4-b686-4e95-b137-2c0892c6769f,3.25,3.0,2.75,2.667,4.5,3.25,3.5
327c6d16-f61c-4682-bfbd-1c01d0367fce,3.0,3.0,2.667,3.5,4.0,3.0,3.5
2805468b-5b33-4184-990c-98acf9825cef,3.5,3.25,3.0,3.25,4.25,3.0,3.0
b8bc5919-11a8-40e3-8f4a-5ab465231f62,3.0,3.25,1.75,3.25,3.75,2.75,3.75
8b79c481-5855-47c9-a500-ced386d3ce7e,3.25,3.25,3.0,3.0,3.5,3.25,4.0
e5e06a74-fe4f-41c5-8f2f-c569607e0e15,2.0,3.25,2.75,3.25,4.0,3.0,3.75
98bd2269-7086-4bb6-afd6-067b7a92182e,2.5,3.5,3.0,3.25,4.0,3.0,3.25
63096ac2-9f27-4b7e-9fae-cd9c11702fbd,3.5,3.25,3.25,3.5,4.25,3.25,4.0
7616f42c-506c-4007-b04f-df86926176e2,3.667,3.25,2.5,3.25,4.25,3.0,3.75
4f3ce9e0-d1b2-4890-a745-edb10abc77c7,3.25,3.25,2.5,4.0,4.25,3.0,2.667
8a44a115-04ba-49d4-9d7e-873624c0313b,3.25,3.25,2.5,3.0,4.0,3.333,3.75
ce9bd909-8fda-424f-8a42-3af9bccf739f,3.25,3.75,3.25,3.75,3.75,3.333,4.25
e161a738-1052-4271-bc09-c134b4297c38,2.5,3.0,2.75,3.5,4.0,3.333,3.5
c611dc37-f273-4c64-8202-e7e2ee5a0b4d,3.25,3.25,2.75,3.0,4.0,3.25,4.0
d1ba7a41-73ba-4833-81ef-4bcd08e3f82f,3.5,3.25,2.5,3.5,4.0,3.0,4.0
d3fdeb94-86f6-4a3a-a6bc-259c9fd9bb2f,3.25,3.0,2.75,3.25,4.25,3.25,4.0
ac4e8242-7cca-4728-9bda-4bd4da2a731d,3.5,3.0,2.75,3.5,4.0,3.25,4.25
275af716-d3e3-419f-9960-559b981a22d1,3.5,3.25,2.75,2.75,3.75,3.0,3.75
6017b374-aafe-4549-96f9-c1ad9b7313bb,3.75,3.25,3.0,3.25,4.0,3.25,3.5
69efdfe6-4ac7-4dd2-9963-1cb333bdb1c4,3.5,3.25,2.333,3.0,4.25,3.333,3.75
eb2cc31d-6062-420f-9421-8899e15fd021,3.25,3.75,3.5,2.75,3.25,3.333,3.5
05b0c4f5-cbdc-49c7-b8b0-ade95da6da12,3.5,3.333,2.5,3.5,3.75,3.25,4.0
925a64c4-0038-4080-bdff-7f554a8b3bd0,3.0,3.333,2.75,3.0,4.25,3.25,4.0
4e9175ab-817a-44cf-8aad-8c6396215705,3.5,3.5,1.667,3.25,4.25,3.333,3.75
d5bd0f23-cf8a-4427-9053-72918c34aa4a,3.667,3.25,2.25,3.25,4.25,3.25,3.75
0c2c020a-6706-48b8-b937-7cb5913b41ca,3.667,3.0,2.333,3.75,4.25,3.5,3.75
d29dd22e-1062-4208-8cfc-cadf597d59ae,3.75,3.75,3.25,3.75,3.5,3.25,4.25
fbdb1391-91d0-4ce8-8680-5c32079a9c29,4.0,3.75,2.75,3.75,4.0,3.25,4.25
7f75752c-fe8e-481f-82cc-ae9259eb9830,3.5,3.25,2.0,2.5,4.0,3.0,2.667
48d5ff38-a721-42c5-b75f-91edd8f31c0a,3.333,3.75,2.333,3.5,4.5,3.25,3.5
378b5050-661c-4102-bc38-ee9cc0492d4d,3.0,3.5,2.75,3.25,4.0,3.5,2.667
893bebbd-d752-4fa1-b464-ef88c64111ad,3.5,3.0,2.25,2.667,4.25,3.0,3.75
a7a8fda7-bb22-4046-97e8-52c3651d4a81,4.0,3.5,3.0,3.5,4.25,3.333,4.25
e26cce48-5c6f-491f-a742-42136aba94f6,3.0,3.25,3.0,3.5,4.25,3.25,3.75
cb6f330b-7b94-4a3d-98bd-25e770ec146c,3.5,3.25,2.333,3.5,4.25,3.25,3.75
7dfbcbea-75be-4e42-8e92-0983ada9210a,3.5,3.5,2.75,3.25,4.25,3.0,3.75
f394aa4b-0322-499c-bb71-b29cf5d30cfd,3.333,3.25,2.25,3.25,3.75,3.25,3.5
17c8fbf2-0d90-4400-89a0-3f42439829f0,3.5,3.0,2.75,3.5,4.25,3.0,3.75
71bdec1f-81ec-440f-8a6f-2b51a06a7767,4.0,4.0,4.0,3.25,3.5,3.25,4.25
4062dfbe-6d05-4663-ad52-08861514ca70,3.25,3.5,2.0,3.0,4.0,3.333,3.0
8ae90a44-c293-4610-a277-b159bdd716d1,3.25,3.25,2.0,3.0,4.5,2.75,4.0
19478aa5-5928-4f7b-9cb5-487421414f3b,3.25,3.5,3.0,2.25,4.25,3.25,4.0
cfffa94f-3a13-499f-b0e6-ea4cf5209f82,3.25,3.333,3.5,3.25,4.0,3.0,3.75
188f7844-33c0-4846-bb41-57bc37402a44,3.0,3.5,3.25,3.25,4.0,3.0,4.0
56ac7724-afe4-4801-b5f0-48fda7fde054,3.5,3.25,2.25,3.5,4.25,3.25,4.0
71baec61-774e-4dd1-83f0-a15b5ccda6fc,3.5,3.25,2.5,2.667,3.5,3.333,3.75
abb10603-8e30-4a5c-b18c-da182aa29921,3.75,3.5,2.75,3.25,4.0,3.0,3.5
ea450dee-29cb-44dd-830f-233be6b534cf,3.5,3.5,2.0,3.25,3.75,3.0,3.25
74cd1a2b-009c-418c-a1e9-02127e557bda,3.5,3.75,2.75,3.0,4.25,3.333,4.0
d66a8869-0836-4923-9e6f-3938a382e153,3.25,3.25,2.25,2.667,3.75,3.0,3.75
7428a300-d63b-41a5-ac09-28b17f9229f4,3.5,3.5,3.25,3.25,4.0,3.25,4.25
8130a76e-cbd3-43ff-8798-da98852b6c83,3.25,2.75,2.75,3.0,4.25,3.0,3.75
80d90527-d27f-459f-8af6-183f2ef08733,3.25,3.25,2.667,3.0,3.75,3.333,3.333
c28fe293-136b-463d-bb51-0532a2ef6eea,3.25,3.25,3.0,3.0,4.0,3.0,3.5
b4c17d36-299e-4f39-9e3a-691a8b8516dd,3.25,3.5,3.0,3.25,3.5,3.25,4.0
c00e189f-dee9-4c09-afb7-6c9a53e3189c,3.25,3.25,2.75,3.75,4.25,3.333,4.25
dd205ecc-183e-4f12-bbfc-bbd815bd0410,3.5,3.25,2.75,3.5,4.25,3.0,3.75
43b54f68-71dc-461f-a393-cf5828e5ee02,3.5,3.25,2.333,3.0,4.0,3.25,4.0
230485d8-5407-40c8-a3ba-8f216d0cd18b,3.5,3.25,2.5,3.75,4.0,3.0,4.25
78bc93fd-6b14-4755-abb1-2b75c1e84c02,2.75,3.5,3.0,2.75,4.0,3.0,3.25
5c9d7890-9222-4a0d-b928-b592e8b5c284,3.0,3.333,2.75,3.0,4.25,3.0,4.0
1b1d0505-e059-4acf-ba16-30348c517401,3.75,3.5,2.25,3.25,4.25,3.25,3.75
22140e2a-46dc-4d00-aff6-a0fb2e5dc2e9,3.5,3.25,2.5,3.333,4.0,3.333,4.0
ae01c330-e3b4-4f92-9e89-f71619d5a68f,3.25,3.25,3.5,3.75,3.75,3.25,4.25
9e7f758a-3077-450c-9f00-9e3f91517cd7,3.333,3.25,3.25,3.5,4.25,3.333,4.25
29545d3a-272f-4ba7-ab92-1d3787012eea,3.5,3.333,2.75,3.75,4.75,3.25,4.0
ea08ab68-9695-4658-b0f2-5ed4e3816a0e,3.75,3.25,2.25,3.75,4.5,2.75,4.0
6bc798c7-853d-4fe2-9dbf-a4ecc49a7666,3.25,3.0,2.333,4.0,4.25,3.333,3.75
5a90023d-2dc7-44d4-9fdb-c8d7f5f47c94,3.0,3.5,2.0,3.25,4.0,3.25,3.75
19d7ce2c-bf36-4d70-b1f5-2c72916290fb,3.5,3.25,2.75,3.0,3.5,3.333,2.333
77984f59-27aa-42fc-a148-ca0263eeab5d,3.667,3.75,3.0,3.25,4.0,3.0,4.0
e0df8b1e-56ad-4ecc-90ad-cd5ee0a3ef41,3.0,3.25,2.75,3.75,4.0,3.25,3.75
7cfd86ad-2f35-403e-b217-be49146e362a,3.5,4.0,2.75,3.0,4.0,3.333,4.25
53dda1d4-5f2c-4fec-88c7-5da93650db87,3.75,4.0,3.25,3.75,3.75,3.25,4.25
81f8e8ba-e363-4b76-8357-4d312b44ff7c,3.25,3.25,2.25,4.0,4.25,3.333,3.75
cfd9d207-e9fe-4427-860e-550c604d656e,4.0,3.0,3.0,3.0,3.0,3.5,4.25
ffb49801-b96b-4ff4-9e2e-0f030b0fb310,3.25,3.25,2.75,3.5,4.0,3.25,4.25
3370e34f-1525-4a65-bbdb-8514ca0d6ce1,3.5,3.25,1.667,3.25,4.0,2.75,3.667
e523ebc6-634f-4464-b207-2a7ade1bd761,3.5,2.75,2.25,3.25,4.25,3.333,3.0
ac41dae6-e3dc-4c03-b5c4-27a564676d93,3.333,3.5,3.0,3.75,4.25,3.0,4.5
20d3d0c6-4d1f-4719-87df-56b996dcef6e,3.0,3.25,3.0,3.0,4.0,3.0,3.5
a0b8d697-e35a-4014-995e-ffa3f0054ef6,3.25,3.5,3.25,3.25,4.25,3.25,4.0
e1016860-05ac-410e-b2de-e4e7a462996e,3.5,3.25,2.667,3.333,4.25,3.25,4.0
24b93a83-075c-4b0e-b3b9-df96bf8ee042,3.25,3.75,2.25,3.25,4.0,3.25,4.25
a397813b-cac4-467b-93ed-e246f1803103,3.75,3.25,2.5,3.0,4.5,3.0,3.75
0aef3a41-15ea-4ec1-bcc5-c69e819604a6,3.25,3.25,2.25,3.0,4.25,3.0,3.75
f3f77d96-f4a0-4e78-a794-531b6f19fcd1,4.333,3.25,3.25,3.667,4.25,3.25,4.25
6fcc4906-eced-48f4-9147-b90beb4fd8eb,3.667,3.25,3.25,3.5,3.75,3.25,4.25
64f6ed30-6a19-4c58-bcd4-c7438210af24,3.5,3.75,3.25,3.667,4.25,3.333,4.5
747e3c6e-8ef3-41ca-a997-602cb065adbc,3.0,3.25,3.0,3.75,4.25,3.25,4.25
d5090ca2-02e7-4482-b413-7cdde0a207c3,3.5,3.25,3.25,3.5,4.0,3.25,4.0
666caf4d-c8a7-48b8-851a-6b9174f88282,3.25,3.667,2.25,2.667,4.25,3.0,3.5
e11bd868-a258-4212-bf37-1c8a4fd55b35,3.75,3.25,3.0,3.25,3.5,3.5,3.75
12ac8baa-27cf-49e9-980d-ecc791f49f60,3.75,3.5,2.0,3.0,4.25,3.0,3.5
4b497612-b84c-4d2d-8b8d-5a92734291fb,3.667,3.25,2.25,2.333,3.5,3.25,3.75
9d6d218f-ba19-4634-8343-b5566ddfeabe,3.75,3.5,2.75,3.25,4.25,3.25,4.25
b5495318-0515-4e85-996d-d67b50c6a38f,3.5,3.25,2.25,3.25,4.25,3.25,4.0
881a77ec-148a-4bea-9595-994a3c27df17,3.75,3.75,2.75,3.5,4.0,3.333,4.25
8a67749c-7b83-4a72-8634-2f9fdd851504,3.667,3.25,3.5,3.75,4.0,3.25,4.25
15a763a9-218e-475c-be53-b9b9a1c889a0,3.25,3.25,3.0,3.75,3.5,3.25,4.25
13ba6154-8b26-4411-bb14-77caac5da063,4.0,3.5,3.333,3.5,4.25,3.25,4.25
a423b5d4-50e4-45de-bdb0-2cd542f841a6,3.75,4.0,3.667,3.5,3.5,3.25,4.5
200caccb-eb54-46c8-ac48-ccca0a38ba4f,3.25,3.5,2.5,3.5,4.0,3.25,4.0
4eb36bf9-bcd3-490e-9fc5-3a37ae2c8a21,2.5,3.0,2.5,3.25,4.0,3.25,4.0
b48796c5-7991-48ac-af13-98a1b1a4d11b,3.5,3.5,2.75,2.5,4.0,3.25,3.5
fb3d0cba-963b-4203-8d3f-9447e699cbf8,3.5,4.0,2.5,3.25,3.5,3.25,4.0
7c4c6491-3cd4-4951-8d5c-d9ca6244b4a8,3.25,3.25,2.75,3.5,4.0,3.333,4.25
21a14295-31da-434c-a171-04b11dfad139,3.5,3.75,4.0,3.5,3.5,3.75,4.25
0428243e-0994-4b0e-9462-a548a01263ea,3.25,3.5,3.0,3.0,4.0,3.25,3.75
180941d0-48aa-4b67-bf43-69e9d316a0a5,3.25,3.75,2.333,4.0,4.0,3.0,4.25
33ddc959-9352-4017-9082-2457c7c713a1,3.333,3.75,3.333,3.0,4.0,3.333,4.25
d7db60e8-41e4-4555-9493-1326ca401a5d,3.75,3.25,2.25,3.0,4.0,2.75,4.25
a5223c2d-0ea3-4598-b1ac-a3d6cbae1d2c,3.5,3.25,2.75,3.0,4.25,2.75,3.5
caa6884c-5116-4a8d-9678-163acb8af8ad,3.75,3.75,2.0,4.0,4.0,3.0,3.75
78e1c96e-dee3-4fc6-97f6-8d5ab0a18d96,3.0,3.25,3.0,3.0,4.25,3.333,4.25
fc66c4c8-fef7-4a99-bd01-94af8e06c613,3.5,3.25,2.5,4.0,4.25,3.0,3.75
f35a3978-682a-40f1-8580-b5a5d1ee6e9c,3.5,3.25,3.0,3.5,4.0,3.25,3.75
af7bb923-58a7-423e-bd6b-c0d1fba0a1b6,3.5,3.667,3.667,3.75,4.25,3.25,4.5
851ed64e-2873-4d64-a201-4f462df44880,3.667,3.25,2.75,4.0,4.5,3.0,3.75
4360eeda-08c4-4492-8cd5-4419ca91314a,3.25,3.333,2.75,4.0,4.0,3.25,3.75
4cd877b0-3755-4698-b02f-53105661c876,3.5,3.667,3.0,3.5,4.25,2.75,3.0
b09d75bd-0da2-4e40-99d3-b363951bf031,3.75,3.25,2.25,3.0,4.0,3.25,4.0
a535fd1b-a5e8-497a-a6fb-f1446361af8d,3.5,3.25,2.5,3.75,4.0,3.25,4.25
cd1b1b12-cb9b-4f19-925e-87e61b08b18b,3.667,3.25,2.5,3.25,4.25,3.333,3.75
800cfb8f-8fea-457e-b014-b58a4bb4e3e5,3.25,3.25,2.5,3.333,4.25,3.25,4.0
7f8a74d9-87ed-46de-8e9e-902973b3e573,3.25,3.25,2.5,3.25,4.0,3.25,4.0
bbdf7b62-b434-4ab6-8294-772a1aafd224,3.75,3.75,2.5,3.333,4.25,3.25,3.75
b2b37676-a16c-4204-ae9b-09e5010b4698,3.25,2.75,3.0,2.5,4.5,3.0,2.333
4c7ed1de-a2a8-4a32-b5b8-e49088d19feb,3.25,4.0,3.25,3.25,4.0,3.5,4.25
92c6be64-0600-4a0d-8f4d-2f405d4d3b9a,3.25,3.25,2.0,3.25,3.75,3.0,4.0
b238876a-bf20-4194-9aae-388058e6bbc4,3.25,3.5,3.0,3.5,4.25,3.5,3.75
cf951d70-eda6-494a-a75a-6ce9454cbea0,3.5,3.25,3.25,3.5,4.0,3.333,4.0
b771b0d5-8da2-4e2a-bb4a-b8ccf76f883b,3.75,3.25,2.0,3.5,4.0,3.5,3.75
a3ec05d9-0503-4cfd-b062-290423d30853,3.0,3.5,3.25,3.25,3.5,3.25,4.25
50d00fc4-a6ad-48be-a0d2-45cc25aa3b9d,3.5,3.25,2.0,3.333,4.0,3.333,3.75
ef253216-dea0-40af-b114-89cc743335ae,2.25,3.25,2.75,3.5,4.5,3.333,3.75
02317734-4595-4288-a73a-6475497c395d,3.5,3.25,2.25,3.25,4.25,3.25,4.0
2005fb88-55f4-49b6-9a1b-85c37d5e1b1e,3.5,3.25,2.25,3.333,4.0,3.25,4.0
1b180707-3f7a-4e5e-a971-68664111148c,3.5,3.5,2.25,3.0,4.0,3.5,4.0
b2d842cc-7104-4f4f-a6ff-9b0cf6e1879e,3.5,3.25,2.75,3.0,4.25,2.75,3.25
69a1c7db-858e-4d70-bd25-19703de3781a,3.75,3.25,3.0,3.25,3.25,3.25,4.0
e4f9ef53-9e1b-40f5-8250-0a2059bae809,3.75,3.5,2.667,3.25,4.0,3.0,3.5
0ffb01a0-a6a7-486f-a7e1-09073d1c81c0,3.5,3.25,3.0,3.75,4.25,3.0,3.75
9f4d4df9-fcd7-480e-a198-5e95a0424596,3.0,3.25,2.75,3.5,4.25,3.5,4.25
b0dc8797-3dbb-4cdf-815f-bae1da80334b,3.667,3.5,2.5,3.25,4.0,3.25,4.0
7fc0b39c-366d-44d0-90c3-d0f02cd6dee2,3.5,3.25,2.75,3.5,3.75,3.25,4.25
161195a6-5746-4f1e-ab67-0e2fc04c28dd,3.333,3.25,2.0,3.0,4.0,3.25,4.0
d5190948-1e3f-4b81-9828-6ec55c45dfa9,3.25,3.333,2.0,3.5,4.0,3.5,3.5
c10bc817-f6b9-4199-9e17-68247556a479,3.667,3.25,3.0,3.25,4.25,3.0,3.5
1e6f789c-a345-44a8-aca8-3d75135499b6,3.0,3.25,3.0,3.25,4.0,3.0,3.75
f5812291-8027-4a28-bece-b9b29cbedd9e,3.0,3.333,2.75,2.0,3.75,3.0,3.75
f3df7623-e433-4933-9457-b7d8ba38ec17,4.0,3.5,2.25,3.0,3.25,3.25,4.25
e10a4b8a-2df7-4e51-9de9-63a3dfe11a7f,3.0,3.333,2.5,3.0,2.0,3.0,3.75
a8dd35b8-869b-442f-bb7f-c6d4b6995ecb,3.75,3.75,3.0,3.75,4.0,3.25,4.25
54285abb-0440-4046-ac03-934b3dc24464,3.25,3.5,3.25,2.75,4.25,3.25,4.25
4e8be333-8029-4df4-a7bd-48749572bbed,3.0,3.25,2.25,3.75,4.25,3.25,4.0
1babbfaa-b29a-4de9-afa3-56de289ed828,3.75,3.25,2.5,3.25,4.0,3.5,3.5
74879e8d-4811-4b97-974f-4fa6bb784ce4,3.75,3.25,3.0,3.333,4.25,3.25,4.0
6f5247c8-ef64-458c-8af7-55196f0016e5,3.25,3.333,2.25,3.333,4.0,3.333,3.5
b34cf9ed-6e65-454b-913f-1a0a82f4e378,3.75,3.667,2.75,3.667,4.25,3.5,4.25
7b8503fb-ac31-460b-ad38-de6f7f6391e3,3.25,3.25,3.25,3.5,4.25,3.333,4.0
f2912d69-5932-41b7-9301-0a5d4140def5,3.75,3.5,2.25,3.25,3.0,3.25,3.75
2cb68a44-ddcc-4e1f-9c2e-04b0ba19fb0b,3.5,3.0,1.75,3.5,4.0,3.0,3.5
f67baf24-9b33-4915-be6f-09dbdb264049,2.5,3.0,2.667,3.333,4.0,3.333,3.5
d59dd302-aa6a-4096-a0af-f1abe8aae832,3.5,3.25,2.0,3.0,4.0,3.333,3.75
e63892ab-591f-4b33-a22f-28cd721fd072,3.25,3.5,3.0,2.75,4.0,3.25,4.25
24a405ff-acbe-4acc-9a90-c6038eecc37a,3.25,3.25,2.75,3.25,3.5,3.25,3.5
eb923a2d-0a25-4da5-b4ed-8519b050df10,3.5,3.5,3.0,3.5,4.25,3.333,4.25
467433b1-5e3d-4649-852b-5d3f515aa9b2,2.5,3.25,1.75,3.333,4.25,3.0,3.75
564a1425-99cf-44d0-ad9b-2e71b259bafd,3.667,3.25,2.75,3.0,4.5,3.25,3.75
0386d90d-372c-4e93-9140-cfbce4295062,3.667,3.5,3.0,3.75,4.25,3.333,4.25
70fea988-0719-4dc6-a485-6d776e94a6a7,3.75,3.25,2.75,3.333,4.0,3.5,4.25
001dd8f9-4ff2-47c4-a8af-420526d8373b,3.75,3.25,2.667,3.75,4.0,3.25,4.25
6aa3303a-ad65-4590-8cc1-d9e579af65c7,3.25,3.333,3.0,3.5,3.75,3.0,4.25
bfd7f511-8112-49b6-b28a-df53f63ee91f,3.5,3.5,2.75,3.25,4.25,3.0,3.75
34263880-6e41-46a2-8695-2051381df987,3.25,3.25,2.0,3.0,4.0,3.25,3.333
48faf506-7324-41d7-a36c-a2e83787b65d,3.0,3.333,2.75,3.0,4.0,3.0,3.5
e03142de-c7a1-4a9a-ab95-bd4330bafeac,3.25,3.25,1.667,3.0,4.0,3.333,3.75
1bc119a9-f16f-43cb-a4e4-620d7d497a6a,3.0,3.333,2.25,3.5,4.0,3.25,3.75
47975744-e150-44f0-acb9-932db31bd578,3.5,3.5,3.0,3.75,4.25,3.0,3.75
5cba3b1e-bb9e-4d79-b877-f5afee503874,3.25,3.25,3.0,4.0,4.25,3.0,3.75
9026ce2c-8f14-4afd-8bf1-0eeafb3e55bb,3.25,3.5,2.25,3.5,4.0,3.0,3.75
98212ff0-fc22-4a86-a5e4-b893e3847f96,3.75,3.333,2.25,3.25,4.0,3.333,3.75
b4f8bfd7-46d1-4a56-83c2-dbe7287dace0,3.25,3.25,2.75,3.5,4.0,3.0,3.75
7b78917f-13d4-4e96-9b3c-1c248aa2cc82,3.0,3.25,3.0,3.25,3.75,3.333,3.75
d9803944-1e70-47e2-ab67-ac3ed77e60af,3.25,3.0,2.5,3.75,3.75,3.25,3.75
6fb9b8d1-2222-424a-bc7a-a3c5d50f33bc,3.5,3.0,3.25,3.5,4.0,3.25,4.0
b820be32-2275-43cc-b5e8-ebe0d15b1aed,3.333,3.75,3.333,3.75,3.75,3.333,4.25
c5715df9-849b-4e6e-a283-b98ae6746373,3.25,3.5,3.667,3.0,2.75,3.25,3.75
36c32d05-5446-4436-840d-6f1a1559b150,3.333,3.25,2.25,3.5,4.0,3.0,3.5
dc46de13-fa46-4e7e-acb7-c05a3e9c4d27,3.75,3.25,3.25,3.5,4.25,3.25,4.25
96657612-328c-4b96-9519-452a6035e5a0,3.75,3.25,2.0,3.333,3.75,3.667,3.75
205f5118-40c9-4d59-8548-8fb704a2f250,3.667,3.25,2.5,3.75,4.25,3.25,4.0
16943fa3-6d8d-44da-b55f-f4f376b758d1,3.5,2.75,2.333,3.0,4.25,3.25,3.75
405547af-8414-44d6-88a3-abd0da38f581,3.5,3.25,3.0,3.5,4.0,3.333,4.0
1d749e55-dce2-431b-93ef-6d907b50cdf8,3.5,3.25,2.5,2.75,3.0,3.0,3.75
38a28ae1-5f19-4553-9f24-338489b566f1,3.75,3.333,2.25,3.75,4.0,3.0,3.333
e816e7b8-cd9a-4f1f-af7f-6f26180987ab,3.25,4.0,3.75,3.25,4.0,3.25,3.75
1b3e6679-f53c-4950-9975-e7c3c3f8c0b0,3.25,3.25,2.75,2.667,4.0,2.75,3.75
a507b4a0-7f7b-4889-a6a3-06b966d7d4bd,3.667,3.0,3.0,3.5,4.0,3.25,4.0
f9ed745b-67cb-4d4d-9fa4-9347a4c1282c,3.5,3.25,2.5,3.0,4.25,3.333,4.0
2d42e66d-f784-43c2-9b0b-275bb6350685,4.0,3.25,2.25,3.75,4.0,3.25,4.25
68b923fe-84d8-48cf-8664-69b7445cab27,3.5,3.333,2.75,3.25,3.75,3.75,3.75
05cfec32-b838-400c-86df-54c638e6a250,3.5,3.0,3.0,3.5,4.0,3.333,3.5
2bbd6e38-1dd6-49ef-aeb6-744c7425f7df,3.667,3.0,3.0,3.0,4.0,3.25,4.0
75b82015-7e2a-4954-8c61-c667052905ca,3.75,3.5,3.25,3.5,4.0,3.25,4.0
d5014bba-be7b-40b1-bf20-587d57db8b57,3.75,3.5,2.0,3.5,4.0,3.25,4.0
57e0d702-7d3e-431a-9d75-5ed20d5101da,3.5,3.5,2.5,3.5,3.75,3.0,4.25
0330f1f7-1576-4052-ae45-afba4f9935fa,3.667,3.25,2.75,2.667,4.25,3.25,4.0
9cd8b73d-f48e-4655-b935-2f587e8086d8,3.25,3.25,3.0,3.5,3.75,3.25,4.25
1e04af67-998e-4aa9-8dd9-754ba254b58c,3.5,3.25,3.0,3.75,4.0,3.333,4.25
bfd23bc6-ec9f-42eb-a716-677b04907bfb,3.667,3.25,2.75,3.5,4.0,3.25,4.5
2ba7aee8-ff83-4d6f-88fe-0b7c1adea774,3.5,3.25,2.75,3.0,3.5,3.333,4.0
b7b24d05-a05f-44ea-a446-77f741c23b34,3.25,3.25,3.333,3.75,4.5,3.25,3.75
52c36ca9-9a1a-4dd9-ab9d-06e8a62b8465,3.5,3.75,3.0,2.75,4.25,3.333,4.0
08f89dad-0663-4e00-9aeb-1c02853e42aa,3.25,3.5,2.5,3.25,4.5,3.333,4.25
70db7c13-fb58-4a87-a73d-8bc18cdd8616,3.25,3.5,3.333,4.25,4.25,3.25,4.0
9b0348c8-e350-42e1-9c62-4bb7adffa72a,3.75,3.5,3.667,3.75,3.75,3.25,4.25
100ba99c-5094-4a95-baba-d26cef4b98d4,3.667,3.25,2.75,3.25,4.0,3.0,4.25
92cd25d3-0c79-47a0-8711-e3bbcc6fc955,3.25,3.0,2.0,3.5,4.0,3.333,3.75
7ad6c5a8-d7b3-4e5e-9ae3-dc0292936446,3.0,3.25,2.667,3.25,4.25,3.0,3.5
902cffcf-e161-4317-8bc5-6ea830e19538,3.5,3.5,2.5,3.75,4.25,3.0,3.5
bce402bc-3170-48fa-8cce-2b4ecad21400,3.25,3.75,2.0,2.5,2.0,3.25,3.333
5ed664a3-46da-421c-93ef-452909a046f0,3.5,3.75,2.5,3.25,4.0,3.333,4.25
72b05e8f-bc46-4922-a038-a127d3d82c84,3.333,3.25,2.25,2.667,4.0,3.0,3.0
7d2a6fb3-be3c-4750-a127-2b45fd0d9a01,3.667,3.25,2.0,3.0,4.25,3.0,3.5
ff50af3d-fd9e-4ac2-829a-0e41f8c6698b,3.25,3.25,3.0,3.0,3.5,3.25,3.5
4cf5034e-a60b-4728-9561-587eb4680e40,3.5,3.25,3.667,3.5,4.25,3.25,4.25
42d3f990-f904-4f5a-985d-e89faec4a874,3.5,3.0,2.0,3.0,4.25,3.333,2.0
3d0fd059-5801-4ab6-b761-9f4711241d92,3.333,3.75,2.25,3.75,4.25,3.0,3.75
43cadd40-bf5c-4a57-87a9-3cd909e4a1c0,3.25,3.5,2.75,3.25,4.0,2.75,3.75
7c1716ff-179a-4754-976f-2d3c3cfb6aa6,3.5,3.25,2.25,3.5,4.0,3.25,4.0
51d5ef31-d869-4976-a98d-716931cc24f2,2.75,3.0,2.75,3.0,3.75,3.0,3.75
d20f0d84-3ade-4ec7-8778-915cee0d9af3,3.5,3.0,2.75,3.5,4.25,2.75,3.75
20c3a5f3-f143-449f-83fb-8fd3d8803c8d,3.25,3.25,2.0,3.25,3.75,3.333,3.5
a9f0599d-6aab-4196-abc7-0d3356c7def0,2.5,3.333,3.0,2.25,3.5,3.25,3.75
e371f039-8345-4aad-ae19-e6f49310a635,3.25,3.25,2.25,2.75,3.75,3.25,3.5
0c905f98-d4b9-49d2-b11d-e1dfe9e5616f,3.25,3.25,3.25,3.25,4.25,3.333,3.75
8173c1c1-8e44-403b-b106-1f3128949d19,3.333,3.5,2.0,3.333,3.25,2.75,3.75
589d62d6-25ec-406f-9c7e-f11e1384e4a0,3.0,3.25,2.25,3.0,4.0,3.25,4.0
42d6951e-f1e8-45bc-9f8c-6c4dd18a42fa,3.667,3.0,4.0,3.0,4.0,3.0,4.25
394337a0-2eef-4c94-b30e-bc01d8488536,3.333,3.333,3.0,3.0,4.5,3.0,3.5
